2504d3266e2a71ffc3d442c2cbcb836fce24d8c4,DocValuesConsumer.java,codecs/,Robert Muir,2013-01-30 23:07:36,2,0,2,0.721789883268,0.278210116732,False,7,4,3,0.5,0.5,True
8ccf87a20a576688149bf9b28d360df175de63ce,DocValuesConsumer.java,codecs/,Robert Muir,2013-01-30 22:30:10,2,0,2,0.722007722008,0.277992277992,False,7,0,7,0.473684210526,0.473684210526,True
3ecb5d88319a33d2b1c79cdcd8e410896215bbdb,DocValuesConsumer.java,codecs/,Robert Muir,2013-01-30 01:20:46,2,0,2,0.762,0.238,False,7,0,7,0.444444444444,0.444444444444,True
710a1ca16092c02a5ae8b751ebd2eaad1c14ecd3,DocValuesConsumer.java,codecs/,Robert Muir,2013-01-26 04:47:29,2,0,2,0.788819875776,0.211180124224,False,7,0,7,0.411764705882,0.411764705882,True
9cbdc184476d3fd5208d24b87443bed83639816c,DocValuesConsumer.java,codecs/,Robert Muir,2013-01-25 18:57:59,2,0,2,0.79375,0.20625,False,7,0,7,0.375,0.375,True
b7bcad0360d08a2ca443ab64607b3dd8395c8a65,DocValuesConsumer.java,codecs/,Michael McCandless,2013-01-25 16:01:34,2,0,2,0.802521008403,0.802521008403,True,7,0,7,0.4,0.2,False
a53962cf5f152e1a847d103967b744f9a40fe91d,DocValuesConsumer.java,codecs/,Robert Muir,2013-01-22 00:01:38,2,0,2,0.909523809524,0.0904761904762,False,7,0,7,0.357142857143,0.357142857143,True
69c6779625319387589d4580db0f824b56c1c719,DocValuesConsumer.java,codecs/,Robert Muir,2013-01-18 15:09:50,2,0,2,0.909523809524,0.0904761904762,False,7,0,7,0.307692307692,0.307692307692,True
8ef98119381d522e5159ad07edc231b734a65ddc,DocValuesConsumer.java,codecs/,Robert Muir,2013-01-15 21:00:39,2,0,2,0.905437352246,0.0945626477541,False,7,0,7,0.25,0.25,True
710a1ca16092c02a5ae8b751ebd2eaad1c14ecd3,DocValuesFormat.java,codecs/,Robert Muir,2013-01-26 04:47:29,2,0,2,0.772357723577,0.772357723577,True,4,0,4,0.444444444444,0.444444444444,True
9cbdc184476d3fd5208d24b87443bed83639816c,DocValuesFormat.java,codecs/,Robert Muir,2013-01-25 18:57:59,2,0,2,0.772357723577,0.772357723577,True,4,0,4,0.375,0.375,True
69c6779625319387589d4580db0f824b56c1c719,DocValuesFormat.java,codecs/,Robert Muir,2013-01-18 15:09:50,2,0,2,0.747747747748,0.747747747748,True,4,0,4,0.428571428571,0.285714285714,False
8ef98119381d522e5159ad07edc231b734a65ddc,DocValuesFormat.java,codecs/,Robert Muir,2013-01-15 21:00:39,2,0,2,0.711340206186,0.711340206186,True,4,0,4,0.5,0.166666666667,False
7ccb1232618994692672feb43a12903547b062a4,DocValuesProducer.java,codecs/,Robert Muir,2013-09-09 19:59:07,2,0,2,0.755555555556,0.755555555556,True,1,0,1,1.0,1.0,True
c2f37e0de2d94fbe4c07f3d0aecfea250788eebb,DocValuesProducer.java,codecs/,Robert Muir,2013-08-19 19:07:49,2,0,2,0.738095238095,0.738095238095,True,1,0,1,1.0,1.0,True
3be8ed1d108857904a4af0fe75ca86c4de50368a,DocValuesProducer.java,codecs/,Robert Muir,2013-08-16 10:25:38,2,0,2,0.731707317073,0.731707317073,True,1,0,1,1.0,1.0,True
2dcf80718c21548c85aa3e1c2283721242b11d04,DocValuesProducer.java,codecs/,Robert Muir,2013-02-11 02:54:53,2,0,2,0.727272727273,0.727272727273,True,1,0,1,1.0,1.0,True
710a1ca16092c02a5ae8b751ebd2eaad1c14ecd3,DocValuesProducer.java,codecs/,Robert Muir,2013-01-26 04:47:29,2,0,2,0.559322033898,0.440677966102,False,1,0,1,1.0,1.0,True
69c6779625319387589d4580db0f824b56c1c719,DocValuesProducer.java,codecs/,Robert Muir,2013-01-18 15:09:50,2,0,2,0.622641509434,0.377358490566,False,0,0,0,0,0,True
78d52bef1f0f382daece814f3e975529aace7c98,FieldsConsumer.java,codecs/,Michael McCandless,2013-10-14 15:55:57,4,2,2,0.85,0.85,True,5,0,5,0.4,0.4,True
017a3bf628189bfd559dfb187f8b42ddabdb2c7e,FieldsConsumer.java,codecs/,Michael McCandless,2013-09-19 20:57:09,4,2,2,0.84,0.84,True,5,0,5,0.333333333333,0.333333333333,True
e8a0b98b15177197ba5de627db4e793fab834be1,FieldsConsumer.java,codecs/,Robert Muir,2013-01-29 13:06:32,4,2,2,0.848101265823,0.126582278481,False,5,0,5,0.375,0.25,False
7ccb1232618994692672feb43a12903547b062a4,FieldsProducer.java,codecs/,Robert Muir,2013-09-09 19:59:07,5,2,3,0.588235294118,0.294117647059,False,6,0,6,0.375,0.125,False
1a740cad063db6886f34f068efea3c15de284e16,FilterCodec.java,codecs/,Shai Erera,2013-09-28 06:19:00,3,1,2,0.735294117647,0,False,4,0,4,0.5,0,False
2c6bf041900192ff7ec58b0d2bc0c8dcfae85b5c,FilterCodec.java,codecs/,Robert Muir,2013-08-16 21:19:19,3,1,2,0.735294117647,0,False,4,0,4,0.428571428571,0.428571428571,True
722df2c1e7e9d95479f1f29cc8b717d90bb34603,FilterCodec.java,codecs/,Robert Muir,2013-02-01 18:25:29,3,1,2,0.735294117647,0.0196078431373,False,4,0,4,0.333333333333,0.333333333333,True
ec4720f4c29f66e5a512d7cbb43751ce5adfa830,LiveDocsFormat.java,codecs/,Shai Erera,2013-11-02 04:38:47,4,1,3,0.537037037037,0.148148148148,False,4,0,4,0.571428571429,0,False
710a1ca16092c02a5ae8b751ebd2eaad1c14ecd3,NormsFormat.java,codecs/,Robert Muir,2013-01-26 04:47:29,2,0,2,0.673469387755,0.326530612245,False,4,0,4,0.444444444444,0.444444444444,True
9cbdc184476d3fd5208d24b87443bed83639816c,NormsFormat.java,codecs/,Robert Muir,2013-01-25 18:57:59,2,0,2,0.673469387755,0.326530612245,False,4,0,4,0.375,0.375,True
69c6779625319387589d4580db0f824b56c1c719,NormsFormat.java,codecs/,Robert Muir,2013-01-18 15:09:50,2,0,2,0.829268292683,0.170731707317,False,4,0,4,0.428571428571,0.285714285714,False
8ef98119381d522e5159ad07edc231b734a65ddc,NormsFormat.java,codecs/,Robert Muir,2013-01-15 21:00:39,2,0,2,0.853658536585,0.146341463415,False,4,0,4,0.5,0.166666666667,False
017a3bf628189bfd559dfb187f8b42ddabdb2c7e,PostingsFormat.java,codecs/,Michael McCandless,2013-09-19 20:57:09,5,2,3,0.690476190476,0.0396825396825,False,6,0,6,0.384615384615,0.384615384615,True
7ccb1232618994692672feb43a12903547b062a4,PostingsReaderBase.java,codecs/,Robert Muir,2013-09-09 19:59:07,5,2,3,0.720930232558,0.197674418605,False,6,0,6,0.25,0.125,False
ec07c84339dac45a28620688565274814a967f85,PostingsReaderBase.java,codecs/,Han Jiang,2013-09-03 02:36:54,5,2,3,0.805194805195,0.0649350649351,False,6,0,6,0.285714285714,0.142857142857,False
1621816d81904e98ab807893e92cff648774aaa3,PostingsReaderBase.java,codecs/,Han Jiang,2013-08-23 14:34:47,5,2,3,0.837837837838,0.0675675675676,False,5,0,5,0.333333333333,0,False
78d52bef1f0f382daece814f3e975529aace7c98,PostingsWriterBase.java,codecs/,Michael McCandless,2013-10-14 15:55:57,5,1,4,0.511111111111,0.511111111111,True,6,0,6,0.333333333333,0.222222222222,False
0a8fc36864e1e3c34e1d59c19316453a41cf082d,PostingsWriterBase.java,codecs/,Michael McCandless,2013-09-05 20:58:17,5,1,4,0.516853932584,0.516853932584,True,6,0,6,0.375,0.125,False
